Customer ID;Date;Week;Day;Weekend;Retailer;City;State;Brand;Model;Fuel Type;Segment;Age Group;Income Band;Customer Type;Lead Source;Salesperson;Customers Visited;Test Drives;Contracts Offered;Contracts Signed;Conversion Rate (%);Unit Price (€);Discount (%);Cost Price (€);Revenue(€);Profit(€);Month;Month Number;Year;Weekday Type;Offer Conversion;Visit to Test Drive %;Visit to Signed %;Average Margin per Signed Contract;Column1
CUST_1835;28/02/2026;Week 4;Saturday;Yes;Hannover Cars;Hannover;Lower Saxony;Audi;Q5;Hybrid;SUV;36-50;Medium;New;Social Media;Sales_2;285;163;125;31;19.02;49811;4.09;38620;1544141;346921;Feb;2;2026;Weekend;24,80%;57,19%;10,88%;11191,00;Hannover Cars
CUST_1836;03/02/2026;Week 1;Tuesday;No;Leipzig Mobility;Leipzig;Saxony;Audi;Q5;Diesel;SUV;50+;Medium;Returning;Social Media;Sales_3;191;94;69;20;21.28;55437;3.43;43985;1108740;229040;Feb;2;2026;Weekday;28,99%;49,21%;10,47%;11452,00;Leipzig Mobility
CUST_1837;11/02/2026;Week 2;Wednesday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;A4;Hybrid;Sedan;18-25;Medium;New;Walk-in;Sales_8;223;114;87;27;23.68;51337;5.73;39602;1386099;316845;Feb;2;2026;Weekday;31,03%;51,12%;12,11%;11735,00;Stuttgart Auto Center
CUST_1838;17/02/2026;Week 3;Tuesday;No;Autohaus Berlin;Berlin;Berlin;Audi;e-tron;Hybrid;SUV;26-35;Low;New;Walk-in;Sales_20;205;107;82;24;22.43;50574;5.83;40732;1213776;236208;Feb;2;2026;Weekday;29,27%;52,20%;11,71%;9842,00;Autohaus Berlin
CUST_1839;12/02/2026;Week 2;Thursday;No;Ruhr Auto Plaza;Dortmund;NRW;Opel;Crossland;Electric;SUV;18-25;Low;New;Walk-in;Sales_8;420;204;118;31;15.2;26209;7.42;23828;812479;73811;Feb;2;2026;Weekday;26,27%;48,57%;7,38%;2381,00;Ruhr Auto Plaza
CUST_1840;22/02/2026;Week 4;Sunday;Yes;Main Auto Hub;Frankfurt;Hesse;BMW;X3;Hybrid;SUV;50+;Low;Returning;Social Media;Sales_6;258;151;108;41;27.15;60869;3.89;46851;2495629;574738;Feb;2;2026;Weekend;37,96%;58,53%;15,89%;14018,00;Main Auto Hub
CUST_1841;26/02/2026;Week 4;Thursday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Mercedes;E-Class;Hybrid;Sedan;26-35;High;New;Walk-in;Sales_9;148;74;57;19;25.68;62276;4.15;46699;1183244;295963;Feb;2;2026;Weekday;33,33%;50,00%;12,84%;15577,00;Stuttgart Auto Center
CUST_1842;07/02/2026;Week 1;Saturday;Yes;Autohaus Berlin;Berlin;Berlin;VW;Passat;Hybrid;Sedan;26-35;Low;Returning;Walk-in;Sales_9;390;166;101;32;19.28;32766;6.23;28260;1048512;144192;Feb;2;2026;Weekend;31,68%;42,56%;8,21%;4506,00;Autohaus Berlin
CUST_1843;27/02/2026;Week 4;Friday;No;Leipzig Mobility;Leipzig;Saxony;Audi;e-tron;Hybrid;SUV;50+;Medium;Returning;Social Media;Sales_4;288;147;104;30;20.41;53589;4.14;42036;1607670;346590;Feb;2;2026;Weekday;28,85%;51,04%;10,42%;11553,00;Leipzig Mobility
CUST_1844;11/02/2026;Week 2;Wednesday;No;Saxon Wheels;Dresden;Saxony;BMW;X3;Electric;SUV;50+;Low;Returning;Walk-in;Sales_9;181;85;68;24;28.24;59955;2.03;45373;1438920;349968;Feb;2;2026;Weekday;35,29%;46,96%;13,26%;14582,00;Saxon Wheels
CUST_1845;05/02/2026;Week 1;Thursday;No;Elbe Drive;Hamburg;Hamburg;BMW;5 Series;Diesel;Sedan;50+;Low;New;Walk-in;Sales_2;253;131;93;40;30.53;58847;5.83;41512;2353880;693400;Feb;2;2026;Weekday;43,01%;51,78%;15,81%;17335,00;Elbe Drive
CUST_1846;17/02/2026;Week 3;Tuesday;No;Rhein Auto Group;Cologne;NRW;BMW;i4;Petrol;Sedan;18-25;Low;Returning;Website;Sales_1;231;112;80;29;25.89;58265;2.92;45210;1689685;378595;Feb;2;2026;Weekday;36,25%;48,48%;12,55%;13055,00;Rhein Auto Group
CUST_1847;14/02/2026;Week 2;Saturday;Yes;Saxon Wheels;Dresden;Saxony;VW;Passat;Hybrid;Sedan;18-25;Medium;New;Social Media;Sales_1;394;195;114;29;14.87;28469;9.09;24577;825601;112868;Feb;2;2026;Weekend;25,44%;49,49%;7,36%;3892,00;Saxon Wheels
CUST_1848;26/02/2026;Week 4;Thursday;No;Rhein Auto Group;Cologne;NRW;VW;Passat;Diesel;Sedan;50+;Medium;New;Social Media;Sales_12;298;126;76;16;12.7;26319;10.1;22856;421104;55408;Feb;2;2026;Weekday;21,05%;42,28%;5,37%;3463,00;Rhein Auto Group
CUST_1849;26/02/2026;Week 4;Thursday;No;Autohaus Berlin;Berlin;Berlin;Opel;Corsa;Petrol;Hatchback;36-50;Medium;Returning;Website;Sales_20;430;189;109;31;16.4;20624;12.91;18532;639344;64852;Feb;2;2026;Weekday;28,44%;43,95%;7,21%;2092,00;Autohaus Berlin
CUST_1850;21/02/2026;Week 3;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;VW;Tiguan;Hybrid;SUV;50+;Medium;New;Social Media;Sales_4;459;223;135;28;12.56;31562;7.19;28717;883736;79660;Feb;2;2026;Weekend;20,74%;48,58%;6,10%;2845,00;Leipzig Mobility
CUST_1851;06/02/2026;Week 1;Friday;No;Saxon Wheels;Dresden;Saxony;BMW;i4;Hybrid;Sedan;18-25;High;New;Referral;Sales_9;222;107;82;30;28.04;58009;4.36;44249;1740270;412800;Feb;2;2026;Weekday;36,59%;48,20%;13,51%;13760,00;Saxon Wheels
CUST_1852;21/02/2026;Week 3;Saturday;Yes;Rhein Auto Group;Cologne;NRW;Mercedes;GLE;Electric;SUV;18-25;High;New;Referral;Sales_15;244;109;75;29;26.61;61271;2.1;47951;1776859;386280;Feb;2;2026;Weekend;38,67%;44,67%;11,89%;13320,00;Rhein Auto Group
CUST_1853;28/02/2026;Week 4;Saturday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;BMW;X5;Petrol;SUV;36-50;Medium;Returning;Walk-in;Sales_9;258;138;101;41;29.71;67547;3.87;50277;2769427;708070;Feb;2;2026;Weekend;40,59%;53,49%;15,89%;17270,00;Stuttgart Auto Center
CUST_1854;24/02/2026;Week 4;Tuesday;No;Main Auto Hub;Frankfurt;Hesse;Opel;Mokka;Electric;SUV;18-25;Low;New;Social Media;Sales_5;246;130;90;14;10.77;22121;10.87;19964;309694;30198;Feb;2;2026;Weekday;15,56%;52,85%;5,69%;2157,00;Main Auto Hub
CUST_1855;26/02/2026;Week 4;Thursday;No;Saxon Wheels;Dresden;Saxony;BMW;i4;Electric;Sedan;36-50;Low;New;Walk-in;Sales_18;199;107;81;29;27.1;51246;4.51;35908;1486134;444802;Feb;2;2026;Weekday;35,80%;53,77%;14,57%;15338,00;Saxon Wheels
CUST_1856;28/02/2026;Week 4;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;BMW;i4;Hybrid;Sedan;26-35;High;Returning;Walk-in;Sales_3;210;95;76;26;27.37;57822;2.39;42476;1503372;398996;Feb;2;2026;Weekend;34,21%;45,24%;12,38%;15346,00;Leipzig Mobility
CUST_1857;20/02/2026;Week 3;Friday;No;Main Auto Hub;Frankfurt;Hesse;Opel;Mokka;Diesel;SUV;50+;High;Returning;Social Media;Sales_15;381;197;135;31;15.74;26514;9.5;23601;821934;90303;Feb;2;2026;Weekday;22,96%;51,71%;8,14%;2913,00;Main Auto Hub
CUST_1858;08/02/2026;Week 2;Sunday;Yes;Elbe Drive;Hamburg;Hamburg;Opel;Astra;Petrol;Hatchback;26-35;Low;Returning;Website;Sales_14;305;141;82;21;14.89;25744;9.09;23423;540624;48741;Feb;2;2026;Weekend;25,61%;46,23%;6,89%;2321,00;Elbe Drive
CUST_1859;23/02/2026;Week 4;Monday;No;Main Auto Hub;Frankfurt;Hesse;VW;Passat;Petrol;Sedan;36-50;Low;New;Website;Sales_9;405;208;146;29;13.94;32038;8.89;28979;929102;88711;Feb;2;2026;Weekday;19,86%;51,36%;7,16%;3059,00;Main Auto Hub
CUST_1860;23/02/2026;Week 4;Monday;No;Main Auto Hub;Frankfurt;Hesse;Opel;Astra;Hybrid;Hatchback;50+;Medium;Returning;Website;Sales_7;342;143;90;24;16.78;22125;9.81;20336;531000;42936;Feb;2;2026;Weekday;26,67%;41,81%;7,02%;1789,00;Main Auto Hub
CUST_1861;20/02/2026;Week 3;Friday;No;Saxon Wheels;Dresden;Saxony;Mercedes;GLE;Electric;SUV;50+;Medium;New;Referral;Sales_12;157;91;70;24;26.37;65393;3.86;49558;1569432;380040;Feb;2;2026;Weekday;34,29%;57,96%;15,29%;15835,00;Saxon Wheels
CUST_1862;03/02/2026;Week 1;Tuesday;No;Rhein Auto Group;Cologne;NRW;VW;Golf;Hybrid;Hatchback;26-35;Low;New;Referral;Sales_20;360;190;132;31;16.32;33326;6.18;29356;1033106;123070;Feb;2;2026;Weekday;23,48%;52,78%;8,61%;3970,00;Rhein Auto Group
CUST_1863;24/02/2026;Week 4;Tuesday;No;Ruhr Auto Plaza;Dortmund;NRW;VW;Golf;Electric;Hatchback;26-35;High;Returning;Walk-in;Sales_10;421;228;152;41;17.98;26622;11.07;23535;1091502;126567;Feb;2;2026;Weekday;26,97%;54,16%;9,74%;3087,00;Ruhr Auto Plaza
CUST_1864;19/02/2026;Week 3;Thursday;No;Saxon Wheels;Dresden;Saxony;Audi;A3;Petrol;Hatchback;18-25;Medium;New;Walk-in;Sales_3;272;134;89;30;22.39;41213;6.37;32047;1236390;274980;Feb;2;2026;Weekday;33,71%;49,26%;11,03%;9166,00;Saxon Wheels
CUST_1865;28/02/2026;Week 4;Saturday;Yes;Elbe Drive;Hamburg;Hamburg;VW;T-Roc;Petrol;SUV;36-50;Low;New;Social Media;Sales_2;430;190;124;29;15.26;30589;7.24;27280;887081;95961;Feb;2;2026;Weekend;23,39%;44,19%;6,74%;3309,00;Elbe Drive
CUST_1866;24/02/2026;Week 4;Tuesday;No;Bavaria Motors;Munich;Bavaria;BMW;i4;Diesel;Sedan;18-25;High;Returning;Walk-in;Sales_20;208;126;98;41;32.54;53372;4.84;38769;2188252;598723;Feb;2;2026;Weekday;41,84%;60,58%;19,71%;14603,00;Bavaria Motors
CUST_1867;15/02/2026;Week 3;Sunday;Yes;Bavaria Motors;Munich;Bavaria;Opel;Crossland;Hybrid;SUV;18-25;Medium;Returning;Walk-in;Sales_6;386;214;140;41;19.16;23401;12.0;21576;959441;74825;Feb;2;2026;Weekend;29,29%;55,44%;10,62%;1825,00;Bavaria Motors
CUST_1868;15/02/2026;Week 3;Sunday;Yes;Bavaria Motors;Munich;Bavaria;VW;ID.4;Electric;SUV;50+;Medium;New;Walk-in;Sales_18;270;123;86;19;15.45;32303;10.11;29325;613757;56582;Feb;2;2026;Weekend;22,09%;45,56%;7,04%;2978,00;Bavaria Motors
CUST_1869;03/02/2026;Week 1;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;BMW;i4;Hybrid;Sedan;26-35;Low;Returning;Referral;Sales_2;263;159;109;48;30.19;61482;3.56;47748;2951136;659232;Feb;2;2026;Weekday;44,04%;60,46%;18,25%;13734,00;Hannover Cars
CUST_1870;19/02/2026;Week 3;Thursday;No;Hannover Cars;Hannover;Lower Saxony;Mercedes;EQE;Electric;Sedan;36-50;Low;Returning;Website;Sales_1;257;141;100;37;26.24;55262;4.59;42437;2044694;474525;Feb;2;2026;Weekday;37,00%;54,86%;14,40%;12825,00;Hannover Cars
CUST_1871;09/02/2026;Week 2;Monday;No;Saxon Wheels;Dresden;Saxony;Mercedes;GLC;Hybrid;SUV;50+;Medium;New;Website;Sales_2;275;160;118;36;22.5;58426;2.22;42067;2103336;588924;Feb;2;2026;Weekday;30,51%;58,18%;13,09%;16359,00;Saxon Wheels
CUST_1872;04/02/2026;Week 1;Wednesday;No;Autohaus Berlin;Berlin;Berlin;Mercedes;C-Class;Electric;Sedan;18-25;Medium;Returning;Walk-in;Sales_14;239;142;101;37;26.06;53590;2.61;40245;1982830;493765;Feb;2;2026;Weekday;36,63%;59,41%;15,48%;13345,00;Autohaus Berlin
CUST_1873;09/02/2026;Week 2;Monday;No;Autohaus Berlin;Berlin;Berlin;BMW;i4;Diesel;Sedan;18-25;Medium;New;Social Media;Sales_19;178;107;81;29;27.1;57788;2.71;40500;1675852;501352;Feb;2;2026;Weekday;35,80%;60,11%;16,29%;17288,00;Autohaus Berlin
CUST_1874;10/02/2026;Week 2;Tuesday;No;Bavaria Motors;Munich;Bavaria;Audi;Q5;Petrol;SUV;36-50;Medium;Returning;Social Media;Sales_14;271;127;92;29;22.83;52204;6.62;42475;1513916;282141;Feb;2;2026;Weekday;31,52%;46,86%;10,70%;9729,00;Bavaria Motors
CUST_1875;28/02/2026;Week 4;Saturday;Yes;Bavaria Motors;Munich;Bavaria;Audi;Q3;Diesel;SUV;50+;High;New;Referral;Sales_4;269;141;95;38;26.95;50901;6.91;40249;1934238;404776;Feb;2;2026;Weekend;40,00%;52,42%;14,13%;10652,00;Bavaria Motors
CUST_1876;08/02/2026;Week 2;Sunday;Yes;Hannover Cars;Hannover;Lower Saxony;Audi;Q5;Diesel;SUV;50+;Medium;Returning;Walk-in;Sales_5;294;141;108;34;24.11;44907;4.29;36098;1526838;299506;Feb;2;2026;Weekend;31,48%;47,96%;11,56%;8809,00;Hannover Cars
CUST_1877;03/02/2026;Week 1;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;VW;ID.4;Electric;SUV;18-25;High;New;Walk-in;Sales_7;335;192;124;31;16.15;34178;8.0;30650;1059518;109368;Feb;2;2026;Weekday;25,00%;57,31%;9,25%;3528,00;Hannover Cars
CUST_1878;26/02/2026;Week 4;Thursday;No;Rhein Auto Group;Cologne;NRW;Mercedes;E-Class;Petrol;Sedan;36-50;Low;New;Referral;Sales_12;210;111;77;29;26.13;65487;3.84;49759;1899123;456112;Feb;2;2026;Weekday;37,66%;52,86%;13,81%;15728,00;Rhein Auto Group
CUST_1879;06/02/2026;Week 1;Friday;No;Bavaria Motors;Munich;Bavaria;BMW;5 Series;Electric;Sedan;36-50;Medium;Returning;Referral;Sales_4;197;118;93;40;33.9;66584;3.54;49235;2663360;693960;Feb;2;2026;Weekday;43,01%;59,90%;20,30%;17349,00;Bavaria Motors
CUST_1880;20/02/2026;Week 3;Friday;No;Elbe Drive;Hamburg;Hamburg;Mercedes;GLC;Electric;SUV;50+;Low;New;Referral;Sales_1;208;123;86;35;28.46;67373;5.04;50762;2358055;581385;Feb;2;2026;Weekday;40,70%;59,13%;16,83%;16611,00;Elbe Drive
CUST_1881;19/02/2026;Week 3;Thursday;No;Elbe Drive;Hamburg;Hamburg;VW;Golf;Electric;Hatchback;50+;Medium;Returning;Referral;Sales_17;378;165;100;37;22.42;31994;11.81;28289;1183778;137085;Feb;2;2026;Weekday;37,00%;43,65%;9,79%;3705,00;Elbe Drive
CUST_1882;03/02/2026;Week 1;Tuesday;No;Leipzig Mobility;Leipzig;Saxony;Opel;Corsa;Petrol;Hatchback;36-50;Medium;Returning;Website;Sales_4;274;109;70;13;11.93;26689;10.53;24742;346957;25311;Feb;2;2026;Weekday;18,57%;39,78%;4,74%;1947,00;Leipzig Mobility
CUST_1883;03/02/2026;Week 1;Tuesday;No;Elbe Drive;Hamburg;Hamburg;VW;T-Roc;Electric;SUV;36-50;Medium;Returning;Website;Sales_14;359;206;132;31;15.05;30381;8.46;26491;941811;120590;Feb;2;2026;Weekday;23,48%;57,38%;8,64%;3890,00;Elbe Drive
CUST_1884;17/02/2026;Week 3;Tuesday;No;Main Auto Hub;Frankfurt;Hesse;BMW;X5;Petrol;SUV;36-50;Medium;New;Website;Sales_2;205;99;69;27;27.27;53860;2.77;40973;1454220;347949;Feb;2;2026;Weekday;39,13%;48,29%;13,17%;12887,00;Main Auto Hub
CUST_1885;24/02/2026;Week 4;Tuesday;No;Bavaria Motors;Munich;Bavaria;VW;ID.4;Hybrid;SUV;26-35;High;New;Social Media;Sales_2;422;170;111;30;17.65;34153;8.81;29662;1024590;134730;Feb;2;2026;Weekday;27,03%;40,28%;7,11%;4491,00;Bavaria Motors
CUST_1886;08/02/2026;Week 2;Sunday;Yes;Rhein Auto Group;Cologne;NRW;Audi;Q5;Hybrid;SUV;50+;High;New;Website;Sales_6;216;130;89;28;21.54;42131;5.19;31952;1179668;285012;Feb;2;2026;Weekend;31,46%;60,19%;12,96%;10179,00;Rhein Auto Group
CUST_1887;17/02/2026;Week 3;Tuesday;No;Leipzig Mobility;Leipzig;Saxony;Audi;A3;Electric;Hatchback;18-25;Medium;Returning;Website;Sales_5;301;191;148;43;22.51;43735;3.94;34195;1880605;410220;Feb;2;2026;Weekday;29,05%;63,46%;14,29%;9540,00;Leipzig Mobility
CUST_1888;15/02/2026;Week 3;Sunday;Yes;Ruhr Auto Plaza;Dortmund;NRW;VW;ID.4;Electric;SUV;50+;Low;New;Social Media;Sales_6;474;230;151;25;10.87;35312;6.36;31190;882800;103050;Feb;2;2026;Weekend;16,56%;48,52%;5,27%;4122,00;Ruhr Auto Plaza
CUST_1889;07/02/2026;Week 1;Saturday;Yes;Ruhr Auto Plaza;Dortmund;NRW;BMW;X5;Petrol;SUV;50+;Low;Returning;Website;Sales_2;248;129;91;33;25.58;51558;2.53;40138;1701414;376860;Feb;2;2026;Weekend;36,26%;52,02%;13,31%;11420,00;Ruhr Auto Plaza
CUST_1890;05/02/2026;Week 1;Thursday;No;Elbe Drive;Hamburg;Hamburg;Mercedes;EQE;Hybrid;Sedan;26-35;Medium;New;Referral;Sales_20;260;137;93;40;29.2;57847;2.98;42073;2313880;630960;Feb;2;2026;Weekday;43,01%;52,69%;15,38%;15774,00;Elbe Drive
CUST_1891;02/02/2026;Week 1;Monday;No;Elbe Drive;Hamburg;Hamburg;BMW;5 Series;Petrol;Sedan;26-35;High;New;Website;Sales_19;257;119;94;33;27.73;69731;2.36;50362;2301123;639177;Feb;2;2026;Weekday;35,11%;46,30%;12,84%;19369,00;Elbe Drive
CUST_1892;14/02/2026;Week 2;Saturday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Crossland;Electric;SUV;36-50;Low;New;Walk-in;Sales_11;345;186;108;29;15.59;24581;13.71;21964;712849;75893;Feb;2;2026;Weekend;26,85%;53,91%;8,41%;2617,00;Stuttgart Auto Center
CUST_1893;13/02/2026;Week 2;Friday;No;Elbe Drive;Hamburg;Hamburg;VW;ID.4;Petrol;SUV;36-50;Low;Returning;Referral;Sales_20;456;230;151;43;18.7;32875;7.76;28992;1413625;166969;Feb;2;2026;Weekday;28,48%;50,44%;9,43%;3883,00;Elbe Drive
CUST_1894;03/02/2026;Week 1;Tuesday;No;Main Auto Hub;Frankfurt;Hesse;BMW;i4;Petrol;Sedan;26-35;Low;New;Referral;Sales_8;262;133;91;40;30.08;50393;3.39;37122;2015720;530840;Feb;2;2026;Weekday;43,96%;50,76%;15,27%;13271,00;Main Auto Hub
CUST_1895;22/02/2026;Week 4;Sunday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Astra;Diesel;Hatchback;18-25;High;Returning;Social Media;Sales_13;348;164;113;27;16.46;21314;7.14;18973;575478;63207;Feb;2;2026;Weekend;23,89%;47,13%;7,76%;2341,00;Stuttgart Auto Center
CUST_1896;25/02/2026;Week 4;Wednesday;No;Autohaus Berlin;Berlin;Berlin;Audi;A4;Diesel;Sedan;26-35;Medium;Returning;Social Media;Sales_2;260;123;90;29;23.58;52022;3.63;41705;1508638;299193;Feb;2;2026;Weekday;32,22%;47,31%;11,15%;10317,00;Autohaus Berlin
CUST_1897;20/02/2026;Week 3;Friday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Mercedes;E-Class;Hybrid;Sedan;18-25;Low;Returning;Website;Sales_15;229;133;90;36;27.07;68481;3.65;50385;2465316;651456;Feb;2;2026;Weekday;40,00%;58,08%;15,72%;18096,00;Stuttgart Auto Center
CUST_1898;27/02/2026;Week 4;Friday;No;Saxon Wheels;Dresden;Saxony;VW;Golf;Hybrid;Hatchback;26-35;High;New;Referral;Sales_10;454;228;151;41;17.98;31803;11.56;28151;1303923;149732;Feb;2;2026;Weekday;27,15%;50,22%;9,03%;3652,00;Saxon Wheels
CUST_1899;03/02/2026;Week 1;Tuesday;No;Rhein Auto Group;Cologne;NRW;Opel;Astra;Petrol;Hatchback;26-35;High;Returning;Website;Sales_12;236;101;61;14;13.86;25877;7.52;24036;362278;25774;Feb;2;2026;Weekday;22,95%;42,80%;5,93%;1841,00;Rhein Auto Group
CUST_1900;23/02/2026;Week 4;Monday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Grandland;Electric;SUV;26-35;High;New;Social Media;Sales_10;372;151;101;18;11.92;21626;10.97;19881;389268;31410;Feb;2;2026;Weekday;17,82%;40,59%;4,84%;1745,00;Hannover Cars
CUST_1901;01/02/2026;Week 1;Sunday;Yes;Autohaus Berlin;Berlin;Berlin;Audi;e-tron;Electric;SUV;36-50;Medium;New;Website;Sales_13;207;115;87;25;21.74;45078;5.42;35125;1126950;248825;Feb;2;2026;Weekend;28,74%;55,56%;12,08%;9953,00;Autohaus Berlin
CUST_1902;16/02/2026;Week 3;Monday;No;Ruhr Auto Plaza;Dortmund;NRW;VW;T-Roc;Petrol;SUV;50+;High;New;Website;Sales_8;333;166;106;24;14.46;31818;8.49;28938;763632;69120;Feb;2;2026;Weekday;22,64%;49,85%;7,21%;2880,00;Ruhr Auto Plaza
CUST_1903;25/02/2026;Week 4;Wednesday;No;Leipzig Mobility;Leipzig;Saxony;Mercedes;GLE;Diesel;SUV;26-35;Medium;Returning;Social Media;Sales_4;170;94;64;22;23.4;72162;3.75;52082;1587564;441760;Feb;2;2026;Weekday;34,38%;55,29%;12,94%;20080,00;Leipzig Mobility
CUST_1904;07/02/2026;Week 1;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;Audi;A3;Hybrid;Hatchback;50+;High;Returning;Website;Sales_2;313;169;118;34;20.12;52654;3.77;41588;1790236;376244;Feb;2;2026;Weekend;28,81%;53,99%;10,86%;11066,00;Leipzig Mobility
CUST_1905;12/02/2026;Week 2;Thursday;No;Saxon Wheels;Dresden;Saxony;VW;Passat;Electric;Sedan;18-25;Medium;New;Social Media;Sales_16;411;183;127;22;12.02;26807;11.39;23453;589754;73788;Feb;2;2026;Weekday;17,32%;44,53%;5,35%;3354,00;Saxon Wheels
CUST_1906;25/02/2026;Week 4;Wednesday;No;Leipzig Mobility;Leipzig;Saxony;Opel;Grandland;Electric;SUV;50+;Medium;New;Social Media;Sales_2;384;201;122;30;14.93;20062;13.65;18519;601860;46290;Feb;2;2026;Weekday;24,59%;52,34%;7,81%;1543,00;Leipzig Mobility
CUST_1907;05/02/2026;Week 1;Thursday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;Q3;Diesel;SUV;26-35;High;New;Social Media;Sales_3;269;127;82;24;18.9;49756;3.68;39103;1194144;255672;Feb;2;2026;Weekday;29,27%;47,21%;8,92%;10653,00;Stuttgart Auto Center
CUST_1908;09/02/2026;Week 2;Monday;No;Ruhr Auto Plaza;Dortmund;NRW;VW;T-Roc;Hybrid;SUV;18-25;High;Returning;Referral;Sales_19;293;148;99;30;20.27;31162;11.94;27747;934860;102450;Feb;2;2026;Weekday;30,30%;50,51%;10,24%;3415,00;Ruhr Auto Plaza
CUST_1909;17/02/2026;Week 3;Tuesday;No;Main Auto Hub;Frankfurt;Hesse;Audi;Q5;Hybrid;SUV;26-35;Medium;Returning;Social Media;Sales_17;194;119;90;27;22.69;49326;6.8;37132;1331802;329238;Feb;2;2026;Weekday;30,00%;61,34%;13,92%;12194,00;Main Auto Hub
CUST_1910;13/02/2026;Week 2;Friday;No;Saxon Wheels;Dresden;Saxony;BMW;X3;Diesel;SUV;26-35;Low;New;Walk-in;Sales_19;261;123;94;33;26.83;68218;5.18;50930;2251194;570504;Feb;2;2026;Weekday;35,11%;47,13%;12,64%;17288,00;Saxon Wheels
CUST_1911;14/02/2026;Week 2;Saturday;Yes;Autohaus Berlin;Berlin;Berlin;Audi;Q3;Electric;SUV;26-35;Low;Returning;Walk-in;Sales_4;234;134;98;32;23.88;48154;3.84;38835;1540928;298208;Feb;2;2026;Weekend;32,65%;57,26%;13,68%;9319,00;Autohaus Berlin
CUST_1912;20/02/2026;Week 3;Friday;No;Bavaria Motors;Munich;Bavaria;Mercedes;GLC;Diesel;SUV;36-50;High;New;Website;Sales_2;234;117;78;31;26.5;50749;5.24;39064;1573219;362235;Feb;2;2026;Weekday;39,74%;50,00%;13,25%;11685,00;Bavaria Motors
CUST_1913;22/02/2026;Week 4;Sunday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;BMW;5 Series;Hybrid;Sedan;36-50;Medium;Returning;Social Media;Sales_11;194;103;72;26;25.24;51479;2.09;39621;1338454;308308;Feb;2;2026;Weekend;36,11%;53,09%;13,40%;11858,00;Stuttgart Auto Center
CUST_1914;19/02/2026;Week 3;Thursday;No;Rhein Auto Group;Cologne;NRW;Opel;Crossland;Electric;SUV;36-50;Low;New;Website;Sales_7;346;176;98;28;15.91;22688;11.65;20379;635264;64652;Feb;2;2026;Weekday;28,57%;50,87%;8,09%;2309,00;Rhein Auto Group
CUST_1915;22/02/2026;Week 4;Sunday;Yes;Rhein Auto Group;Cologne;NRW;Mercedes;C-Class;Hybrid;Sedan;26-35;Low;Returning;Referral;Sales_11;194;105;70;30;28.57;70169;2.63;52353;2105070;534480;Feb;2;2026;Weekend;42,86%;54,12%;15,46%;17816,00;Rhein Auto Group
CUST_1916;07/02/2026;Week 1;Saturday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Grandland;Diesel;SUV;50+;Low;Returning;Walk-in;Sales_1;348;140;90;25;17.86;25484;7.84;22701;637100;69575;Feb;2;2026;Weekend;27,78%;40,23%;7,18%;2783,00;Stuttgart Auto Center
CUST_1917;11/02/2026;Week 2;Wednesday;No;Bavaria Motors;Munich;Bavaria;Mercedes;GLE;Hybrid;SUV;26-35;Low;New;Walk-in;Sales_13;221;125;90;31;24.8;62345;4.29;46355;1932695;495690;Feb;2;2026;Weekday;34,44%;56,56%;14,03%;15990,00;Bavaria Motors
CUST_1918;05/02/2026;Week 1;Thursday;No;Rhein Auto Group;Cologne;NRW;Audi;A3;Hybrid;Hatchback;36-50;Low;Returning;Website;Sales_8;288;162;109;34;20.99;50969;4.58;41149;1732946;333880;Feb;2;2026;Weekday;31,19%;56,25%;11,81%;9820,00;Rhein Auto Group
CUST_1919;11/02/2026;Week 2;Wednesday;No;Saxon Wheels;Dresden;Saxony;Mercedes;EQE;Diesel;Sedan;50+;Low;Returning;Social Media;Sales_8;197;108;79;27;25.0;56737;5.08;44038;1531899;342873;Feb;2;2026;Weekday;34,18%;54,82%;13,71%;12699,00;Saxon Wheels
CUST_1920;03/02/2026;Week 1;Tuesday;No;Autohaus Berlin;Berlin;Berlin;Opel;Mokka;Petrol;SUV;26-35;Medium;Returning;Walk-in;Sales_9;237;130;87;21;16.15;23136;9.09;20722;485856;50694;Feb;2;2026;Weekday;24,14%;54,85%;8,86%;2414,00;Autohaus Berlin
